file_name,site_id,serial,date_yyyymmdd,time_hhmmss,date_utc,date_local,date_str,duration_s,samp_rate_hz,ADI,AEI,ACI,BI,NDSI,H_spectral,H_temporal,H_total,ZCR,SSI,SSI_thr,flag_rain,rain_hf_ratio,rain_score_v2,rain_entropy,rain_sfm,error
S4A25468_20240509_164200.wav,Site_1,S4A25468,20240509.0,164200.0,2024-05-09T16:42:00Z,2024-05-09T12:42:00,05/09/2024 12:42,60.0,24000.0,2.9767784170528517,0.6892022,1176.9345703125,3565.46875,0.505093,0.9655324858132563,0.9960370549141336,0.980784770363695,574.6333333333333,0.0515534850837657,12.0,True,0.13587853,3.0,0.9987699343021328,0.96768177,
S4A25468_20240509_164800.wav,Site_1,S4A25468,20240509.0,164800.0,2024-05-09T16:48:00Z,2024-05-09T12:48:00,05/09/2024 12:48,60.0,24000.0,2.9984706222124062,0.6973121,1183.921142578125,3880.82177734375,0.54864055,0.9675343799006008,0.9919751716847748,0.9797547757926875,642.3,0.0595176474053874,12.0,True,0.1402854,3.0,0.998179081553266,0.9502505,
S4A25468_20240509_165400.wav,Site_1,S4A25468,20240509.0,165400.0,2024-05-09T16:54:00Z,2024-05-09T12:54:00,05/09/2024 12:54,60.0,24000.0,2.8900900476192413,0.64319754,1186.150634765625,3304.58544921875,0.5608065,0.9540557023246956,0.9932811077619628,0.9736684050433292,344.56666666666666,0.063514808221849,12.0,True,0.072619855,3.0,0.998829069391084,0.9682989,
S4A25468_20240509_170000.wav,Site_1,S4A25468,20240509.0,170000.0,2024-05-09T17:00:00Z,2024-05-09T13:00:00,05/09/2024 13:00,60.0,24000.0,2.8945637561854807,0.6470214,1182.009521484375,3514.43994140625,0.53609496,0.951471311379559,0.9971260012563462,0.9742986563179524,490.3,0.0504803747048946,12.0,True,0.07011869,3.0,0.9985445292637168,0.9619653,
S4A25468_20240509_170600.wav,Site_1,S4A25468,20240509.0,170600.0,2024-05-09T17:06:00Z,2024-05-09T13:06:00,05/09/2024 13:06,60.0,24000.0,2.8798594696612136,0.6357572,1181.7608642578125,3278.556396484375,0.555574,0.9482486320131448,0.9907493077242436,0.9694989698686944,495.1,0.0690676283980075,12.0,True,0.057712838,3.0,0.9987255834681658,0.96276534,
S4A25468_20240509_171800.wav,Site_1,S4A25468,20240509.0,171800.0,2024-05-09T17:18:00Z,2024-05-09T13:18:00,05/09/2024 13:18,60.0,24000.0,3.0125181022097425,0.7004547,1185.535400390625,3878.229736328125,0.6169106,0.9666360552704304,0.99339797282511,0.9800170140477702,672.1833333333333,0.043031024813398,12.0,True,0.08965185,3.0,0.9985758667528312,0.96061325,
S4A25468_20240509_172400.wav,Site_1,S4A25468,20240509.0,172400.0,2024-05-09T17:24:00Z,2024-05-09T13:24:00,05/09/2024 13:24,60.0,24000.0,2.872221678708464,0.64385426,1201.8311767578125,3541.9921875,0.6072124,0.9466836409101764,0.996493585672558,0.9715886132913673,309.1,0.0583961418525672,12.0,True,0.09179616,3.0,0.9987435156013694,0.9574165,
S4A25468_20240509_173000.wav,Site_1,S4A25468,20240509.0,173000.0,2024-05-09T17:30:00Z,2024-05-09T13:30:00,05/09/2024 13:30,60.0,24000.0,3.0015342858878657,0.7018558,1184.490966796875,3627.826416015625,0.55571944,0.9676827963124326,0.9971789880680532,0.9824308921902428,663.25,0.0484589994683544,12.0,True,0.17930979,3.0,0.998184396517662,0.9507289,
S4A25468_20240509_173600.wav,Site_1,S4A25468,20240509.0,173600.0,2024-05-09T17:36:00Z,2024-05-09T13:36:00,05/09/2024 13:36,60.0,24000.0,3.019545436893234,0.70636463,1186.574951171875,2921.973876953125,0.6572373,0.9689028320671406,0.9956558130385732,0.9822793225528568,742.5333333333333,0.0505806719494558,12.0,True,0.17882307,3.0,0.9991063204871752,0.98020387,
S4A25468_20240509_175400.wav,Site_1,S4A25468,20240509.0,175400.0,2024-05-09T17:54:00Z,2024-05-09T13:54:00,05/09/2024 13:54,60.0,24000.0,2.877053132415176,0.6391083,1181.781494140625,3611.357421875,0.61984736,0.9467712991968236,0.99217217958018,0.9694717393885018,530.6666666666666,0.0687751532163152,12.0,True,0.08747335,3.0,0.998566245086976,0.9624152,
S4A25468_20240509_180000.wav,Site_1,S4A25468,20240509.0,180000.0,2024-05-09T18:00:00Z,2024-05-09T14:00:00,05/09/2024 14:00,60.0,24000.0,2.924894951017178,0.6886744,1183.681640625,3753.63916015625,0.6726941,0.9581606689158136,0.9994952500670444,0.9788279594914288,276.5,0.067312075928521,12.0,True,0.24828656,3.0,0.998545086086,0.9616548,
